uri,dataUpdated,units,sourceLink,initialPeriod,lastPeriod,sourceLabel,periodicity,referenceArea
http://www.icane.es/data/historical-data/society/health-social-welfare/public-healthcare-social-security-actions-1952-1983,," Ambulatorios o policlínicos, Consultas en ambularotios, Días de estancia en clínicas, Intervenciones quirúrjicas en clínicas, Operaciones en ambulatorios, Residencias y clínicas propias más concertadas: número.",http://www.ine.es,1952,1983,Sanidad pública. Anuarios Estadísticos de España. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/society/health-social-welfare/public-healthcare-social-security-human-resources-1952-1983,, Personal: Número.,http://www.camaracantabria.com,1952,1982,"Sanidad pública. Anuario Económico de Cantabria. Cámara Oficial de Comercio, Industria y Navegación",Anual,Regional
http://www.icane.es/data/historical-data/society/health-social-welfare/health-professionals-census-1887-99-1940,," 1.Profesiones médicas. Nº activos censados mujeres, 2.Profesiones médicas. Nº activos censados varones, 3.Profesiones médicas. Nº activos censados capital, 4.Profesiones médicas. Nº activos censados resto provincias, 5.Profesiones médicas. Nº activos censados total: número.",,1887-1888,1940,Profesionales sanitarios. Censo[s] de Población. No consta,Anual,Regional
http://www.icane.es/data/historical-data/society/health-social-welfare/health-professionals-census-place-1887-99-1940,, Profesionales: Número de profesionales.,http://www.camaracantabria.com,1992,2000,"Profesionales sanitarios. Anuario Económico de Cantabria. Cámara Oficial de Comercio, Industria y Navegación",Anual,Regional
http://www.icane.es/data/historical-data/society/health-social-welfare/health-professionals-registered-1887-2000,, Profesionales: Número.,,1887-1899,1940,Profesionales sanitarios. Censo[s] de Población. No consta,Anual,Regional
http://www.icane.es/data/historical-data/society/health-social-welfare/health-professionals-centers-internship-1983-1995,, Personal: personal sanitario.,http://www.ine.es,1887,2000,Profesionales sanitarios. Censo de la Población de España 1945-2000 [1887]; Anuarios Estadísticos de España. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/public-sector/income-treasury-provincial-delegation-santander-pesetas-19311956,, Ingresos: Pesetas.,,1931,1956,,Anual,Regional
http://www.icane.es/data/historical-data/economy/public-sector/income-treasury-provincial-delegation-santander-pesetas-1957-1968,, Ingresos: Pesetas.,,1957,1968,,Anual,Regional
http://www.icane.es/data/historical-data/economy/public-sector/income-treasury-provincial-delegation-santander-pesetas-1969-1979,, Ingresos: Pesetas.,,1969,1979,,Anual,Regional
http://www.icane.es/data/historical-data/economy/public-sector/income-treasury-provincial-delegation-santander-pesetas-1980-1986,, Ingresos: Pesetas.,,1980,1986,,Anual,Regional
http://www.icane.es/data/historical-data/economy/public-sector/income-treasury-delegation-santander-pesetas-1987-1998,, Ingresos: Pesetas.,,1987,1998,,Anual,Regional
http://www.icane.es/data/historical-data/society/health-social-welfare/health-establishments-beds-internship-1915-2000,, Establecimientos: Número de establecimientos; Camas: Número.,http://www.ine.es,1983,1995,Establecimientos sanitarios. Anuarios Estadísticos de España. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/society/health-social-welfare/patients-hospitalized-stays-1974-1999,," Estancias causadas: Dias-persona; Ingresados, Ingresados y dados de alta: enfermos.",http://www.ine.es,1915,1997,Establecimientos sanitarios. Elaboración propia a partir de los Anuarios Estadísticos de España. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/society/justice/justice-civil-1887-2000,, Número: Número.,,1887,2000,Administración de justicia. Estadísticas de la Administración de Justicia en lo Civil 1946-2000 [1887-1914]. No consta,Anual,Regional
http://www.icane.es/data/historical-data/society/justice/justice-criminal-1859-2000,, Número: Número.,,1859,2000,Administración de justicia. Administración de Justicia en lo Criminal [1883-1919]. No consta,Anual,Regional
http://www.icane.es/data/historical-data/society/measure-units/purchasing-power-peseta-evolution-1940-1999,, Valor: Tasa.,http://www.bbva.es,1940,1999,Evolución del valor adquisitivo de la peseta. Banco de Bilbao Vizcaya Argentaria (BBVA),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/national-income-gross-domestic-product,," PIB a coste de los factores, PIB a precios mercado, Renta familiar bruta disponible, PIB a coste de los factores. Base 86, PIB a precios de mercado. Base 86, Renta familiar bruta disponible. Base 86: Millones de pesetas constantes.",http://www.fbbva.es,1967,1998,Renta Nacional. Renta Nacional de España. Fundación Banco de Bilbao Vizcaya (FBBVA),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/national-income-employment-production-gva-factor-cost,, VAB a precios constantes: Millones de pesetas constantes de 1986; VAB a precios corrientes: Millones de pesetas corrientes; Empleo: Número de empleos.,http://www.fbbva.es,1955,1999,Renta Nacional. Renta Nacional de España. Fundación Banco de Bilbao Vizcaya (FBBVA),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1986-gdp-constant-prices-millions-pesetas-1980-1994,, Millones de pesetas.,http://www.ine.es,1980,1996,Contabilidad Regional. Base 1986. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1986-macromagnitudes-millions-pesetas-1986-1996,, Millones de pesetas: Millones de pesetas.,http://www.ine.es,1986,1996,Contabilidad Regional. Base 1986. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1986-regional-macromagnitudes-activity-pesetas-1986-1996,, Millones de pesetas.,http://www.ine.es,1986,1996,Contabilidad Regional. Base 1986. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1986-account-resources-type-millions-pesetas-1995-1986,, Millones de Pesetas: Millones de pesetas.,http://www.ine.es,1980,1996,Contabilidad Regional. Base 1986. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1986-account-employment-type-millions-pesetas-1986-1995,, Millones de pesetas: Millones de pesetas.,http://www.ine.es,1980,1996,Contabilidad Regional. Base 1986. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1986-account-expenditures-type-community-pesetas-1986-1995,, Gasto: Millones de pesetas.,http://www.ine.es,1986,1995,Contabilidad Regional. Base 1986. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1986-account-income-millions-pesetas-1986-1995,, Ingreso: Millones de pesetas.,http://www.ine.es,1980,1996,Contabilidad Regional. Base 1986. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1995-gdp-market-prices-1995-2000,, Miles de euros.,http://www.ine.es,1995,2004,Contabilidad Regional. Base 1995. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1995-activity-macromagnitudes-1995-2000,, Valor Añadido Bruto a precios básicos (Precios corrientes): Miles de euros; Empleo Asalariado. Puestos de trabajo: Miles de empleos.,http://www.ine.es,1995,2004,Contabilidad Regional. Base 1995. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1995-income-distribution-resource-period-1995-2000,, Recursos: Miles de euros.,http://www.ine.es,1995,2000,Contabilidad Regional. Base 1995. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1995-income-distribution-period-employment-1995-2000,, Empleos: Miles de euros.,http://www.ine.es,1995,2000,Contabilidad Regional. Base 1995. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1995-income-distribution-jobs-species-period-1995-2000,, Empleos: Miles de euros.,http://www.ine.es,1995,2000,Contabilidad Regional. Base 1995. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1995-income-distribution-kind-resources-period-1995-2000,, Recursos: Miles de euros.,http://www.ine.es,1995,2000,Contabilidad Regional. Base 1995. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1995-household-final-consumption-expenditure-type-1995-2000,, Consumo: Miles de euros.,http://www.ine.es,1995,2000,Contabilidad Regional. Base 1995. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1995-income-account-assignment-jobs-households-1995-2000,, Empleos: Miles de euros.,http://www.ine.es,1995,2000,Contabilidad Regional. Base 1995. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/economic-accounts/ra-base-1995-income-account-resources-household-1995-2000,, Recursos: Miles de euros.,http://www.ine.es,1995,2000,Contabilidad Regional. Base 1995. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/society/measure-units/traditional-area-measures-metric-cadastre-ensenada-1752-1753,, Hectáreas: Hectáreas.,,1752,1753,"Conversión de las medidas tradicionales de superficie. Respuestas Generales del Catastro de Ensenada. Archivo General de Simancas, Archivo Histórico Provincial de Cantabria y MAZA SOLANO, T. (1965-72) Relaciones histórico-geográfico y económicas del Partido de Laredo en el siglo XVIII. 3 vols. Santander.. No consta",Anual,Regional
http://www.icane.es/data/historical-data/society/measure-units/traditional-area-measures-metric-garran-gonzalez-1886,, Hectáreas: Hectáreas.,,1886,1886,"Conversión de las medidas tradicionales de superficie. Garrán González, S.: Tablas de reducción y equivalencia de las medidas agrarias que se usan en la provincia de Santander al sistema métrico decimal. Santander. 1886. No consta",Anual,Regional
http://www.icane.es/data/historical-data/society/measure-units/traditional-area-measures-metric-amillaramientos-1945,, Hectáreas: Hectáreas.,,1945,1945,Conversión de las medidas tradicionales de superficie. Investigación de las riquezas rústicas y pecuaria de la provincia de Santander [1945]. Servicio de Amillaramientos,Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/registered-unemployment-municipalities-1984-2000,, Parados: Número.,,1894,1999,Paro y colocaciones. Instituto Nacional de Empleo. Dirección Provincial,Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/1979-2000-registered-unemployment,, Parados: Número de personas (media anual).,http://www.inem.es,1979,2000,Paro y colocaciones. Medias Anuales. Instituto Nacional de Empleo (INEM),Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/demands-work-placements-1942-2000,, Número.,http://www.ine.es,1942,2000,Paro y colocaciones. Reseña Estadística de la Provincia de Santander 1954 [1948-1951]. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/all-workers-affiliated-social-security-regimes-1988-2000,, Trabajadores: Número de personas.,,1988,2000,Afiliación a la Seguridad Social. Afiliación de Trabajadores al Sistema de la Seguridad Social. Gobierno de España. Ministerio de Trabajo,Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/16-more-years-population-sex-ratio-with-activity-1976-2000,, Miles de personas.,http://www.ine.es,1976,2000,Encuesta de Población Activa (EPA). Metodología EPA 2002. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/population-age-group-16-but-years-1976-2000-relation-to-activity,, Miles de personas.,http://www.ine.es,1976,2000,Encuesta de Población Activa (EPA). Metodología EPA 2002. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/active-age-group-unemployed-1976-2000,," Activos, Parados: Miles de personas.",http://www.ine.es,1976,2000,Encuesta de Población Activa (EPA). Metodología EPA 2002. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/economic-sector-assets-stood-1976-2000,," Activos, Parados: Miles de personas.",http://www.ine.es,1976,2000,Encuesta de Población Activa (EPA). Metodología EPA 2002. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/economic-sector-occupied-1976-2000-sex,, Miles de personas.,http://www.ine.es,1976,2000,Encuesta de Población Activa (EPA). Metodología EPA 2002. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/age-groups-busy-economic-sector-1976-2000,, Miles de personas.,http://www.ine.es,1976,2000,Encuesta de Población Activa (EPA). Metodología EPA 2002. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/sex-unemployed-1976-2000,, Miles de personas.,http://www.ine.es,1976,2000,Encuesta de Población Activa (EPA). Metodología EPA 2002. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/1976-2000-unemployed-job-search-time,, Miles de personas.,http://www.ine.es,1976,2000,Encuesta de Población Activa (EPA). Metodología EPA 2002. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/activity-rate-unemployment-rate-employment-rate-sex-1976-2000,, .,http://www.ine.es,1976,2000,Encuesta de Población Activa (EPA). Metodología EPA 2002. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/labour-market/work-accidents-1931-2000,, Accidentes: Personas.,http://www.ine.es,1931,2000,Accidentes de trabajo. Anuarios Estadísticos de España. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/prices/consumer-price-index-general-groups-base-1983,, Índices y tasas.,http://www.ine.es,1978,1992,Índice de Precios de Consumo. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/prices/consumer-price-index-cantabria-general-groups-base-1992,, Índices y tasas.,http://www.ine.es,1993,2001,Índice de Precios de Consumo. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/prices/consumer-price-index-average-variations-subgroups-base-1992,," Media, Variación: Índices y tasas.",http://www.ine.es,1993,2001,Índice de Precios de Consumo. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/prices/consumer-price-index-average-variations-rubrics-base-1992,, Índices y tasas.,http://www.ine.es,1993,2001,Índice de Precios de Consumo. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/agricultural-land-surfaces-average-price-cantabria-1818-1820,, Precio medio por hectárea: Precio medio: pesetas/hectárea; Superficie: Superficie: hectáreas.,http://www.culturadecantabria.com/archivos.asp,1818,1818,Superficies cultivadas. Archivo Histórico Provincial de Cantabria (AHPC),Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/agricultural-land-cantabria-1858,, Superficie: Hectáreas.,http://www.ine.es,1858,1858,Superficies cultivadas. Estadística general del reino. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/sown-areas-cantabria-1858,, Superficie: Hectáreas.,http://www.ine.es,1858,1858,Superficies cultivadas. Estadística general del reino. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/sown-areas-cantabria-hectares-1857-2000,, Superfície: Has.,,1857,2000,Superficies cultivadas. El chacolí santaderino en los siglos XIII al XIX; Estadísticas históricas de la producción agraria española; Anuarios estadisticos de España; Anuario de estadística agraria; Anuario de estadística agroalimentaria. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/average-price-cropland-meadow-pesetas-hectare-1844-1966,, Precio medio: Ptas / Ha.,http://www.culturadecantabria.com/archivo_fondosdoc_ficha.asp?id=38,1844,1966,Precios agrícolas. Providencias judiciales del Boletín oficial de la provincia de Santander. Diputación Provincial de Santander,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/average-price-land-cantabria-pesetas-hectare-1983-2000,, Ptas / Ha.,,1983,2000,Precios agrícolas. Encuesta de precios de la tierra. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/agricultural-productions-1818-1820,, Producción: Quintales y hectolitros (hl).,http://www.culturadecantabria.com/archivos.asp,1818,1820,Producción agrícola. Archivo Histórico Provincial de Cantabria (AHPC),Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/agricultural-productions-1858,, Producción: null.,http://www.ine.es,1858,1858,Producción agrícola. Estadística general del reino. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/agricultural-productions-1889-2000,, Producción: Tms.,,1889,2000,Producción agrícola. Estadísticas históricas de la producción agraria española; Avance estadístico de la riqueza: árboles y arbustos frutales; Avance estadístico de la riqueza: plantas hortícolas y plantas industriales; La producción de cereales y leguminosas en la zona nacional; Anuario estadístico de las producciones agrícolas; Anuario de estadística agraria; Anuario de estadística agroalimentaria; Anuarios estadísticos de España. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/mineral-fertilizer-consumption-1919-1978,, Toneladas: Toneladas.,,1919,1978,Producción agrícola. Memoria sobre materias fertilizantes empleadas en la agricultura de la provincia de Santander Materias fertilizantes empleadas en la agricultura  Anuario estadístico de las producciones agrícolas Reseña estadística de la provincia de Santander e Informe sobre el campo montañés Situación actual y perspectivas de desarrollo de Santander. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/agricultural-production-groups-products-1890-2000,, Toneladas: Toneladas.,,1890,2000,Producción agrícola. Anuario de las producciones agrarias; Anuario est. agroalimentario. Gobierno de España. Ministerio de Agricultura,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/agricultural-production-value-current-pesetas-1890-2000,, Pesetas corrientes: Toneladas.,,1890,2000,Producción agrícola. Anuario de las producciones agrarias; Anuario est. agroalimentario. Gobierno de España. Ministerio de Agricultura,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/agricultural-machinery-1930-1972,, Máquinas: Número.,,1930,1972,Maquinaria agrícola. Memoria comercial. Revista Sindical de Estadística,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/agricultural-machinery-1953-1999,, Potencia (CV): CV; Número: Número.,,1953,1999,"Maquinaria agrícola. Revista sindical de estadística, Censo de maquinaria agricola y Censo Agrario. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/agricultural-machinery-1980-1986,, Máquinas: Número.,,1980,1986,Maquinaria agrícola. Agricultura 52/07722-52/07724. AGA (AGA),Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-heads-average-price-1818-1820,, Precio medio: Pesetas/Cabeza; Cabezas: Número de cabezas de ganado.,http://www.culturadecantabria.com/archivos.asp,1818,1818,Cabaña ganadera. Archivo Histórico Provincial de Cantabria (AHPC),Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-heads-average-price-1858,, Precio medio: Pesetas/Cabeza; Cabezas: Número de cabezas de ganado.,http://www.ine.es,1858,1858,Cabaña ganadera. Estadística general del reino. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-heads-1858-2000,, Cabezas: Número de cabezas.,,1858,2000,"Cabaña ganadera. Censos de la ganadería de España Censos de ganados en España - La ganaderia en España Estadística pecuaría formada por la Asociación General de Ganaderos La provincia de Santander en el último quinquenio, 1923-1928 Anuario de las estadísticas agrarias Anuario de las estadísticas agroalimentarias Anuarios estadísticos de España Anuarios de estadística agraria pesquera de Cantabria. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-price-average-monthly-bovines-market-torrelavega-1903-1919,, Pts/Cabeza.,,1903,1919,Precios ganaderos. La producción montañesa Boletín agrícola de la región agronómica leonesa; Defensa agraria. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-price-average-annual-bovines-market-torrelavega-1903-1919,, Pesetas/Cabeza.,,1903,1919,Precios ganaderos. La producción montañesa Boletín agrícola de la región agronómica leonesa; Defensa agraria. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-price-average-annual-bovines-market-torrelavega-1949-2000,, Precio medio: Pesetas/Cabeza.,,1903,1919,"Precios ganaderos. Tierras del Norte, Ferias, mercados y mataderos La gaceta rural - Ganaderias reunidas La carne. Revista informativa quincenal Mercadeo agrario - Boletín semanal de precios agrarios Boletín de precios agrarios - Boletín agropecuario Boletín de estadística económica de Cantabria - Estadística económica de Cantabria Bolsa ganadera del Diario Montanés. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-production-slaughtered-deadweight-tons-1920-2000,, Toneladas: Toneladas.,,1920,2000,Producción ganadera. Estadísticas históricas de la producción agraria española; Anuarios estadísticos de España; Resumen estadístico de la producción y valor de la carne; Censo de la ganaderia española; Anuarios de estadística agraria; Anuarios de la estadística agroalimentaria. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-production-meat-production-value-pesetas-1930-2000,, Pesetas: pesetas.,,1930,2000,"Producción ganadera. Resumen estadístico de la producción y valor de la carne, Anuario de estadística de la producción ganadera y Anuario de estadística agroalimentaria. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-production-milk-production-thousands-liters-1927-2000,, Miles de litros: Miles de litros.,,1927,2000,"Producción ganadera. La provincia de Santander en el último quinquenio, 1923-1928; Memoria comercial y económica de la provincia de Santander; Leche, queso y manteca: Estadística de la producción en España; Resumen estadístico de la producción, destino y valor de la leche; Anuario estadístico de la producción ganadera; Anuario de estadística agraria pesquera de Cantabria. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-production-milk-price-value-pesetas-1929-2000,, Pesetas/litro: Ptas/litros; Litros: Miles de litros.,,1929,2000,"Producción ganadera. La provincia de Santander en el último quinquenio, 1923-1928; Memoria comercial y económica de la provincia de Santander; Leche, queso y manteca: Estadística de la producción en España; Resumen estadístico de la producción, destino y valor de la leche; Anuario estadístico de la producción ganadera; Anuario de estadística agraria pesquera de Cantabria. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-production-industrialized-milk-sam-cooperative-1938-1968,, Litros/Año: Litros/Año; Socios: Socios; Pesetas/Litro: Pesetas/Litro; Litros: Litros.,,1938,1968,Producción ganadera. Boletín de información para sus socios. Cooperativa Lechera SAM (SAM),Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-production-value-egg-1929-2000,, Miles de docenas: Miles de docenas; Pesetas: Pesetas; Pesetas/docena: Pesetas/docenas.,,1929,2000,Producción ganadera. Estadísticas históricas de la producción agraria;  Resumen estadístico de la producción y valor de los huevos; Anuario estadístico de la producción ganadera; Anuario de estadística agroalimentaria. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-production-value-wool-wax-honey-1858-2000,, Pesetas: Pesetas; Miles de toneladas: Miles de Toneladas; Pesetas/Kg: Pesetas/Kg; Kg: Kg; Toneladas: Toneladas.,,1858,2000,Producción ganadera. Estadísticas históricas de la producción agraria; Anuario estadístico de la producción ganadera; Anuario de estadística agroalimentaria. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/livestock-production-products-1920-2000,, Miles de docenas: Miles de docenas; Toneladas: Tms; Miles de litros: Miles de litros.,,1920,2000,Producción ganadera. Anuario de las producciones agrarias; Anuario est. agroalimentario. Gobierno de España. Ministerio de Agricultura,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/forestry-production-mounts-public-utility-wood-firewood-1861-1960,, Pesetas: Pesetas; Metros cúbicos/Estereos: Metros cúbicos/estereos.,,1861,1960,Producción forestal. Estadística de la producción de los montes de utilidad pública; Estadística general de la producción de los montes de utilidad pública; Estadistica forestal de España; Anuario de estadística agraria. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/forestry-production-total-mounts-wood-1945-2000,, Precio en cargadero: Precio: pesetas; Producción: Producción: metros cúbicos; Valor en cargadero: Valor: pesetas / metro cúbico.,,1945-1946,2000,Producción forestal. Estadistica forestal de España; Anuario de estadística agraria; Anuario de estadística agroalimentaria. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/forestry-production-total-mounts-firewood-1945-2000,, Precio en cargadero: Precio: pesetas; Producción: Producción: estéreos(1); Valor en cargadero: Valor: pesetas / estéreo.,,1945-1946,2000,Producción forestal. Estadistica forestal de España; Anuario de estadística agraria; Anuario de estadística agroalimentaria. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/forestry-production-total-mounts-other-1945-2000,, Producción: qm - m cúbicos; Pesetas: pesetas.,,1945-1946,2000,Producción forestal. Estadistica forestal de España; Anuario de estadística agraria; Anuario de estadística agroalimentaria. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/forestry-production-value-property-type-1945-2000,, Metros cúbicos/Estereos: Metros cúbicos/Estereos; Pesetas: Pesetas.,,1945-1946,2000,Producción forestal. Anuario de las producciones agrarias; Anuario est. agroalimentario. Gobierno de España. Ministerio de Agricultura,Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/fish-total-landed-ports-1835-2000,, Pesetas: Ptas; Kg: Kg.,,1835,2000,"Pesca desembarcada. Memoria de la Comisión permanente de pesca Boletín de pesca - Estadística de pesca Anuario de la marina mercante y de la pesca Anuario estadístico de la marina mercante y de la pesca marítima Flota pesquera española - La pesca en Cantabria, 1965-1985 Industrias pesqueras - Revista de pesca marítima La pesca marítima en España en 1920. Provincia de Santander Anuario estadístico de pesca maritima en España Anuario de pesca marítima Boletin de estadistica económica de Cantabria y Estadística económica de Cantabria. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/fish-landing-1918-2000,, Pesetas: Pesetas; Kg: Kilogramos.,,1918,2000,"Pesca desembarcada. Memoria comercial - La pesca en Cantabria; La pesca marítima en España en 1920 Provincia de Santander; Economía montañesa - Anuario económico de la Montaña; La provincia de Santander en el último quinquenio, 1923-1928; Boletin de estadistica económica de Cantabria y Estadística económica de Cantabria. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/fishing-boats-gear-crew-1858-1995,," Embarcaciones: Número de embarcaciones; Tripulación: Número de tripulantes; Valor embarcaciones. Pesetas, Valor artes y aparejos. Pesetas: Ptas; Potencia. CVI: CVI; Artes y aparejos. Número: Número de artes y aparejos; Toneladas embarcaciones: Toneladas embarcaciones.",,1858-1859,1995,"Embarcaciones pesqueras. Memoria de la Comisión permanente de pesca Estadística de pesca Flota pesquera española La pesca en Cantabria, 1965-1985 Anuario estadístico de pesca maritima en España Anuario de pesca marítima. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/hunting-fishing-1945-2000,, Kg: Peso en kilogramos; Número: Número.,,1945,2000,"Caza y pesca en Cantabria. La provincia de Santander en el último quinquenio, 1923-1928; Reseña estadística de la provincia de Santander; Memoria comercial y económica de la provincia de Santander; Resumen de las principales actividades y trabajos de la Cámara; Anuario de estadística agraria; Anuario de estadística agroalimentaria. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/production-value-agriculture-breeding-forestry-pesetas-1890-2000,, Pesetas corrientes: pesetas corrientes.,,1890,2000,"Valor de la producción de la agricultura, ganadería y silvicultura. Anuario de las producciones agrarias; Anuario est. agroalimentario. Gobierno de España. Ministerio de Agricultura",Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/production-value-meat-pesetas-1930-2000,, Pesetas: pesetas.,,1930,2000,"Valor de la producción de la agricultura, ganadería y silvicultura. Resumen estadístico de la producción y valor de la carne, Anuario de estadística de la producción ganadera y Anuario de estadística agroalimentaria. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/primary-sector/production-value-price-total-forestry-wood-firewood-1945-2000,, Pesetas: Pesetas; Pesetas/m3: Pesetas/m3; Pesetas/Estéreo: Pesetas/Estéreo.,,1945-1946,2000,"Valor de la producción de la agricultura, ganadería y silvicultura. Estadistica forestal de España; Anuario de estadística agraria; Anuario de estadística agroalimentaria. No consta",Anual,Regional
