uri,dataUpdated,units,sourceLink,initialPeriod,lastPeriod,sourceLabel,periodicity,referenceArea
http://www.icane.es/data/municipal-data/economy/primary-sector/agrarian-census-farms-legal-personality,, Superficie: Hectáreas; Explotaciones: Número.,http://www.ine.es,1999,1999,Censo agrario. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/agrarian-census-farms-aus-tenure-regime,, SAU: Hectáreas; Explotaciones: Número.,http://www.ine.es,1999,1999,Censo agrario. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/agrarian-census-exploitation-chief-agricultural-training,, Explotaciones: Número.,http://www.ine.es,1999,1999,Censo agrario. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/agrarian-census-farms-machinery,, Máquinas: Número.,http://www.ine.es,1999,1999,Censo agrario. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/agrarian-census-responsible-holder-individual,, Explotaciones: Número.,http://www.ine.es,1999,1999,Censo agrario. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/agrarian-census-plowed-land,," Tierras labradas en relación a la SAU: Porcentaje; Tierras Labradas, Superficie de huertos familiares, Retirada de tierras bajo régimen de ayudas de la UE: Forestación, Retirada de tierras bajo régimen de ayudas de la UE: Transformada en praderas permanentes y pastos: Héctareas.",http://www.ine.es,1999,1999,Censo agrario. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/agrarian-census-work-units-year,, Unidades de Trabajo Año: UTA.,http://www.ine.es,1999,1999,Censo agrario. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/agrarian-census-total-livestock-units-gross-margin,, Unidades Ganaderas Totales: Unidades; Márgen Bruto Total: Pesetas.,http://www.ine.es,1999,1999,Censo agrario. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/agrarian-census-farming-exploitations,, Explotaciones: Número.,http://www.ine.es,1999,1999,Censo agrario. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/society/living-standards/vehicle-fleet-series,2013-02-26, Vehículos: Número.,,2003,2012,Parque de vehículos. Jefatura Provincial de Tráfico de Cantabria,Anual,Municipal
http://www.icane.es/data/municipal-data/society/education/schooling-rate-under-16-years-2001,, Menores escolarizados: %.,http://www.ine.es,2001,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/society/education/people-16-more-years-educational-level-2001,, Personas mayores de 16 años: Número.,http://www.ine.es,2001,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/society/education/students-16-more-years-study-type-2001,, Estudiantes mayores de 16 años: Número.,http://www.ine.es,2001,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/society/education/people-completed-specialized-studies-type-2001,, Personas: Número.,http://www.ine.es,2001,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/society/education/students-16-more-years-relationship-study-residence-2001,, Número de estudiantes: Personas.,http://www.ine.es,2001,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/society/education/people-16-more-years-educational-level,, Personas: Número.,http://www.ine.es,2001,2001,Padrón Municipal de Habitantes. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/agriculture-fishing-yearbook-cattle-exploitations,, Número.,http://www.cantabria.es/web/consejeria-de-desarrollo-rural-ganaderia-pesca-y-biodiversidad,2010,2010,"Anuario de estadística agraria pesquera de Cantabria. Anuario de Estadística Agraria y Pesquera de Cantabria. Gobierno de Cantabria. Consejería de Ganadería, Pesca y Desarrollo Rural",Anual,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/agriculture-fishing-yearbook-milk-quota,," Miles de kg, Explotaciones, Tm/explotacion: Número.",http://www.cantabria.es/web/consejeria-de-desarrollo-rural-ganaderia-pesca-y-biodiversidad,2000,2011,"Anuario de estadística agraria pesquera de Cantabria. Anuario de Estadística Agraria y Pesquera de Cantabria. Gobierno de Cantabria. Consejería de Ganadería, Pesca y Desarrollo Rural",Anual,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/fishing-port-landing-annual-tons,, Desembarco: Toneladas.,http://www.cantabria.es/web/consejeria-de-desarrollo-rural-ganaderia-pesca-y-biodiversidad,1997,2010,"Pesca: Desembarco por puertos. Gobierno de Cantabria. Consejería de Ganadería, Pesca y Desarrollo Rural",Anual,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/fishing-species-auctioned-port,, Cantidad: Kilos; Valor: Euros.,,Enero 2001,Marzo 2012,,Mensual,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/establishments-directory-agriculture-nace,, Establecimientos: Número.,http://www.icane.es,2008,2008,Directorio de empresas y establecimientos económicos de Cantabria. Instituto Cántabro de Estadística (ICANE),Anual,Municipal
http://www.icane.es/data/municipal-data/economy/primary-sector/establishments-directory-agriculture-legal-form,, Establecimientos: Número.,http://www.icane.es,2008,2008,Directorio de empresas y establecimientos económicos de Cantabria. Instituto Cántabro de Estadística (ICANE),Anual,Municipal
http://www.icane.es/data/municipal-data/population/demographic-balance/deaths-resident-cantabria-cause-both-gender,, Defunciones: Número.,http://www.ine.es,2004,2007,Defunciones. Instituto Nacional de Estadística (INE),Anual,Municipal
http://www.icane.es/data/municipal-data/economy/industry-energy/establishments-directory-sector-nace,, Establecimientos: Número.,http://www.icane.es,2008,2008,Directorio de empresas y establecimientos económicos de Cantabria. Instituto Cántabro de Estadística (ICANE),Anual,Municipal
http://www.icane.es/data/municipal-data/economy/industry-energy/establishments-directory-energy-industry-mining-legal-form,, Establecimientos: Número.,http://www.icane.es,2008,2008,Directorio de empresas y establecimientos económicos de Cantabria. Instituto Cántabro de Estadística (ICANE),Anual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/census-housing-construction-year-1900-2000,, Viviendas: Número.,http://www.ine.es,1900,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/census-housing-construction-year-1991-2000,, Viviendas: Número.,http://www.ine.es,1991,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Anual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/census-housing-use,, Viviendas: Número.,http://www.ine.es,1991,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/census-housing-floors-building,, Viviendas: Número.,http://www.ine.es,1991,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/census-housing-endowment,, Viviendas: Número.,http://www.ine.es,1991,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/census-housing-wastewater-evacuation-endowment,, Viviendas: Número.,http://www.ine.es,1991,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/census-housing-condition,, Viviendas: Número.,http://www.ine.es,1991,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/census-housing-principal-size,, Viviendas: Número.,http://www.ine.es,1991,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/census-housing-principal-rooms,, Viviendas: Número.,http://www.ine.es,1991,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/census-housing-principal-tenure,, Viviendas: Número.,http://www.ine.es,1991,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/census-housing-garage-parking-places-2001,, .,http://www.ine.es,2001,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/census-housing-principal-garage-availability-2001,, Viviendas: Número.,http://www.ine.es,2001,2001,Censo de Población y Vivienda. Instituto Nacional de Estadística (INE),Decenal,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/cadastre-real-estate-tax-rustic,," Base imponible no exenta, Base imponible exenta: miles de euros, euros, euros, número, unidades, entidad.",http://www.catastro.meh.es,2004,2005,Catastro. Gobierno de España. Ministerio de Hacienda y Administraciones Públicas. Dirección General del Catastro,Anual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/cadastre-real-estate-tax-urban,," Año última valoración: año, miles de euros, miles de euroseuros, euros, , unidades, entidad, ?; Número de recibos: número.",http://www.catastro.meh.es,2004,2005,Catastro. Gobierno de España. Ministerio de Hacienda y Administraciones Públicas. Dirección General del Catastro,Anual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/cadastre-land-surface-parcel-type,, Miles de m2.,http://www.catastro.meh.es,2004,2005,Catastro. Gobierno de España. Ministerio de Hacienda y Administraciones Públicas. Dirección General del Catastro,Anual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/cadastre-lots-parcels-built-land-surface,, Parcelas: Nº.,http://www.catastro.meh.es,2004,2005,Catastro. Gobierno de España. Ministerio de Hacienda y Administraciones Públicas. Dirección General del Catastro,Anual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/cadastre-parcels-type,, Parcelas catastrales: Nº.,http://www.catastro.meh.es,2004,2005,Catastro. Gobierno de España. Ministerio de Hacienda y Administraciones Públicas. Dirección General del Catastro,Anual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/cadastre-other-stats-distribution-uses-municipality-period,, Bienes inmuebles: Nº.,http://www.catastro.meh.es,2007,2007,Catastro. Gobierno de España. Ministerio de Hacienda y Administraciones Públicas. Dirección General del Catastro,Anual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/cadastre-other-stats-building-antiquity-municipality-period-monthly,2013-04-09, .,http://www.catastro.meh.es/esp/estadisticas.asp,Agosto 2008,Diciembre 2011,Catastro. Gobierno de España. Ministerio de Hacienda y Administraciones Públicas. Dirección General del Catastro,Mensual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/cadastre-other-stats-categories-municipality-period-monthly,2013-04-09, .,http://www.catastro.meh.es/esp/estadisticas.asp,Agosto 2008,2013,Catastro. Gobierno de España. Ministerio de Hacienda y Administraciones Públicas. Dirección General del Catastro,Mensual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/cadastre-other-stats-distribution-uses-municipality-period-monthly,2013-04-09, .,http://www.catastro.meh.es/esp/estadisticas.asp,Agosto 2008,2013,Catastro. Gobierno de España. Ministerio de Hacienda y Administraciones Públicas. Dirección General del Catastro,Mensual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/cadastre-other-stats-vacant-land-municipality-period-monthly,2013-04-09, .,http://www.catastro.meh.es/esp/estadisticas.asp,Agosto 2008,2013,Catastro. Gobierno de España. Ministerio de Hacienda y Administraciones Públicas. Dirección General del Catastro,Mensual,Municipal
http://www.icane.es/data/municipal-data/population/demographic-analysis/demographic-structure-interannual-variation-gender,2012-05-08, .,http://www.ine.es,2005,2011,ICANE a partir de explotación de microdatos de Indicadores estructura demográfica. Padrón Municipal de Habitantes. Instituto Nacional de Estadística (INE),Anual,Municipal
